_id,RegionID,SizeRank,RegionName,RegionType,StateName,City,latitude,longitude,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
67dcb0ab3d801f506428a294,394928,410,"Ocean City, NJ",msa,NJ,Ocean City,39.2776156,-74.5746001,164577.10748664298,186415.4690015152,214821.29969380292,258911.6819957927,316377.2033092344,379059.2486996432,425593.826485395,407411.1605374799,399885.89875778154,382391.8412079471,365878.32929617836,347324.6205787713,346222.4755983057,354600.1107144808,360417.7370799643,360145.29524837894,368839.52862252964,380447.73824229644,394867.3871268197,412177.171617514,442698.32017605804,542576.5455991095,641879.8592812859,661377.1475794966,691727.9618646215,711272.0211432199
67dcb0ab3d801f506428a295,394505,411,"Corvallis, OR",msa,OR,Corvallis,44.5645659,-123.2620435,173123.0431750878,185449.74542190935,190562.709280059,198796.0067976874,210798.38167645517,227085.72036505849,258994.9908979825,288260.23064520984,289678.2761867481,266359.01832250686,268922.16952140984,254119.33485955212,248051.65589533144,257436.60930895014,268561.75830402854,283545.898823912,305737.4466197155,327123.54106128064,353522.0751423529,372018.32458784455,392960.67694452003,444813.3157216657,506002.23098144325,520026.946160204,531900.715310191,538647.7740149647
67dcb0ab3d801f506428a296,394988,412,"Pocatello, ID",msa,ID,Pocatello,42.8620287,-112.450627,,,,,,,,,,148356.89627280063,149484.3887983351,132485.73895538828,133179.36827307715,138368.19038645134,139609.78769912422,140090.31440480906,147770.0853887064,154744.53696648902,167691.81871937448,189029.35839667125,214960.57622219363,267760.1030250426,316002.161461921,317370.76621612435,328939.11866027414,337249.49690197303
67dcb0ab3d801f506428a297,394501,413,"Corning, NY",msa,NY,Corning,42.1435257,-77.0543408,75761.81441785139,80574.0434931971,84287.57284841996,82641.59446787451,84833.944775718,89280.72745225836,97692.70324934565,102192.25171324953,104213.25770758004,95298.18889554829,91847.82732792135,90159.50934600593,90857.03332991149,94381.92024735677,96150.61970306911,95475.20724204365,96519.73581349141,98899.21145515301,104102.68096510936,108247.901791132,114706.55996803658,127732.86158866779,141720.22189699396,146571.92986348204,151662.16952128228,155383.36399027333
67dcb0ab3d801f506428a298,394911,414,"New Philadelphia, OH",msa,OH,New Philadelphia,40.4897871,-81.4456706,108604.61218435237,111890.12134192466,115982.3768607606,119590.57101656235,124190.77645469255,131191.4853891217,125044.60623450899,91176.53724334894,97107.68465793709,95416.30593020598,93422.99129816868,91491.18295267073,94002.0213891591,99181.70588423916,104304.25681556902,109292.06051549764,116898.71407439635,120945.07468765126,124214.45996390283,131740.8495004167,142721.85500694806,161241.1004060559,177023.90280327643,179328.7488847629,188433.23585534762,196030.29755467584
67dcb0ab3d801f506428a299,395140,415,"Sunbury, PA",msa,PA,Sunbury,40.8619754,-76.7936252,,,,,,,,,,89381.99718228022,88742.13977582124,87624.92786672518,88590.83305286606,90516.49784567622,92913.78744363175,96416.60326342868,98292.90086997737,97358.20086117716,104965.2951080913,108074.69008168334,118885.1421937862,126252.7325177379,126585.75660261403,128971.04830777332,129905.78005156212,138045.69102951413
67dcb0ab3d801f506428a29a,395175,416,"Ukiah, CA",msa,CA,Ukiah,39.1501662,-123.2077861,,,,253735.17529027312,307163.58007488074,363369.1064178001,389459.76657837565,417521.39635760733,367606.2622834836,317175.5195371543,306887.66718208254,295985.1390387344,287559.3755831107,313222.18304389075,347146.9701788281,367505.5704906723,397660.93512725504,433688.1009771615,462258.67609462835,484190.49375040334,503843.06215865817,568461.1987224288,579382.7428722011,525043.7060320295,500581.8427703238,488663.4183971133
67dcb0ab3d801f506428a29b,753887,417,"Hermiston, OR",msa,OR,Hermiston,45.8404101,-119.28946,,,,,,,,,,151474.95870345985,141883.69250469934,133902.0066862329,133349.8674090105,136455.5848997884,142553.95648965554,147274.18145343862,153376.86865589724,162062.4010847011,176714.90981868515,190903.76084433508,209890.84876408716,248208.24273911607,286061.5111864878,286744.43211000104,291342.97703520895,298094.81779310456
67dcb0ab3d801f506428a29c,394469,418,"Clarksburg, WV",msa,WV,Clarksburg,39.2806451,-80.3445341,64646.27893445283,68241.37773743394,70985.76362890306,74031.90104947943,78725.2522716811,86931.09074762721,92474.0846248014,95138.08973563532,95598.85120328346,95104.53844901298,93254.45746363573,91630.7548345462,92113.69953886402,92697.10377968074,93677.98529152537,99489.9444862528,104522.54720266043,108415.29214444252,113440.87108352396,115017.64877333537,119644.12720877021,132607.9740875053,139380.00434405965,142396.03139608793,146084.18202950375,150159.71658938023
67dcb0ab3d801f506428a29d,394964,419,"Parkersburg, WV",msa,WV,Parkersburg,39.2667309,-81.5620755,74867.5440225598,78730.97985096097,81434.42109053714,84226.44315775794,88317.33530402686,91320.33405330215,95138.43487691204,96845.51255399337,97872.0251855376,96540.41789100482,95925.8057990807,95373.57085729881,94966.05603423047,95241.61816168526,95752.08195758007,102123.03357841908,102351.31678235595,103067.61226228178,107898.71893587748,113276.83276349113,117840.378171359,130843.4333697974,142669.419012911,148281.11412429708,154740.19132262564,159347.69884131732
67dcb0ab3d801f506428a29e,394373,420,"Beaver Dam, WI",msa,WI,Beaver Dam,43.4577692,-88.837329,,,,,,,148641.0074080946,150171.37762660198,147745.20473431025,142615.07164544967,137477.11253891783,132946.83983465636,132879.45415029905,137555.40384446454,143414.33584343456,147632.3018238798,153951.77819400185,160609.55516539328,170461.57262050244,182779.3021580543,195631.07314930332,221349.29095392348,239674.54547087834,255859.98193628658,271877.006404341,282934.59687166347
67dcb0ab3d801f506428a29f,394980,421,"Pine Bluff, AR",msa,AR,Pine Bluff,34.2228884,-92.004334,45631.321540294295,47824.629973852854,49275.1038351127,51221.13920321708,54031.616066243,58054.755781698484,61547.555499359565,63450.94271756283,63825.06147027106,63116.328534303815,61694.90657269161,61767.21201389358,62804.95145238158,63515.861232479925,59382.86361010696,60731.89300566731,65660.69912035693,69345.47323499696,69678.86035836965,73201.91854364553,78562.10682296696,87830.10835970314,93149.95839986356,92821.09627625883,94030.21725019366,92102.07476745553
67dcb0ab3d801f506428a2a0,394641,422,"Grants Pass, OR",msa,OR,Grants Pass,42.4393707,-123.3272489,115181.81169403579,122292.64633355442,129356.32622371858,137641.40874946595,155733.79345583127,197502.80652239468,229652.82549537742,222550.92384691656,221005.42940907498,202487.6224080356,185104.75688268372,171631.32587803772,169898.00136496717,181775.47253720846,197951.3000526222,210870.81699072875,230687.65893280352,255376.1317486694,279337.4540973732,286549.6360942795,306011.32791310974,364373.3484668525,397123.13230190513,386872.1754645393,389697.9051084635,390570.9146773933
67dcb0ab3d801f506428a2a1,394511,424,"Cullman, AL",msa,AL,Cullman,34.1748408,-86.8435802,94259.94078764347,98891.84114885936,101974.29730943363,104637.23768693996,107662.27133286618,115065.87390815665,124256.85296738216,130167.28439338745,132294.86320814077,130156.88190939596,125478.49805669843,122127.86063057341,122700.70526611786,123587.34937681817,129734.32810171142,136456.92670889734,144925.13729462356,149433.4881226399,154494.32307755607,161066.28619353086,173693.2003021278,198186.940726058,227058.76907766436,228763.3770629414,228942.86320181028,232527.06551815156
67dcb0ab3d801f506428a2a2,394809,425,"Lufkin, TX",msa,TX,Lufkin,31.3386242,-94.7288558,82600.4351244411,86828.56422159723,88841.15181570691,91260.74789837505,93505.9133487408,96366.9388714829,98945.64253989597,103747.41629798799,105781.76284278937,105503.78377492681,104911.9011084407,104246.16310374661,106478.55584654916,107347.57356461471,111509.83774804318,113994.70998361117,116801.90327443287,119982.25305903681,122117.44173582143,134516.9895754494,147296.03679875718,166564.34099088016,185285.82043790864,189280.1992042974,187771.57018220285,187424.65914106564
67dcb0ab3d801f506428a2a3,395248,426,"Zanesville, OH",msa,OH,Zanesville,39.9401426,-82.005019,70377.90806211896,75201.2825466896,76911.40569017844,79655.30475815393,83864.88870279897,87462.83158556384,90841.16507060961,94458.34483073755,93890.4035984209,90572.04425368091,88874.6326794153,86693.51026990026,86696.34405386921,88542.30544100793,88933.86351041087,92585.9428885595,98567.56722407338,104104.05022983013,109879.39523822005,118458.02161084047,126864.18799232667,146042.27948409214,162763.36090364878,169490.0283041108,184313.22955407738,191631.91468249488
67dcb0ab3d801f506428a2a4,394907,427,"New Castle, PA",msa,PA,New Castle,40.9999202,-80.3471856,,,,,,90832.05088759713,91452.07386717887,93129.48845013756,92315.34377197053,88252.89402876706,85106.38015038962,82916.38708893237,84239.22106695996,86754.07530302806,88588.71486717837,89922.19972259963,93434.3498141473,95461.23907360483,99952.29837067368,104246.52497427154,111723.51877223887,125879.16325419188,139301.7722651731,143044.18024516295,150013.052109247,152329.53428624524
67dcb0ab3d801f506428a2a5,394925,428,"Oak Harbor, WA",msa,WA,Oak Harbor,48.2931559,-122.643224,,,,,,,307713.6336505615,324277.7698107685,319037.8097339012,285688.75472947984,267799.7902156155,252118.28178452895,250159.95631467516,260615.237390689,271664.5376483529,288961.5733896583,323687.58515255933,356845.375006925,386700.0335268123,404373.4207248351,441047.3294134892,540770.1878404409,606636.5374478754,589822.3779240041,599358.753013168,613403.3719889295
67dcb0ab3d801f506428a2a6,394942,429,"Orangeburg, SC",msa,SC,Orangeburg,33.4918203,-80.8556476,,,,,81826.30161433644,87223.20343318231,91117.71785368769,96552.39858892983,96090.22503379705,93912.87983827454,90606.97112187573,87342.24619050942,86072.11657472281,84382.40079609037,84900.93270399117,84000.5971511105,88978.82487050987,91713.708935349,97286.3375892091,101287.88719442971,109462.0211937346,130184.68793182368,140986.48283839284,136047.9353756945,142275.18151499264,141083.62327223312
67dcb0ab3d801f506428a2a7,395212,430,"Watertown, WI",msa,WI,Watertown,43.194335,-88.7241822,,,,,,164577.27612881278,169342.09526526768,172109.6319527555,169957.13287988983,164482.17335446333,159145.53433181343,154104.5021396548,154430.82667852746,160560.04681253477,167752.10900008594,173049.6102168533,180507.56300963458,191279.0546601558,203194.8859970366,216573.91431730302,231959.17775481124,260095.76731469817,283517.08102301444,299913.7948220475,316752.3660173724,327872.5067187766
67dcb0ab3d801f506428a2a8,394847,431,"Meadville, PA",msa,PA,Meadville,41.641445,-80.151449,59993.43091900221,64105.94501998596,68596.97222291325,73337.40460522196,80178.74726560958,87049.55793170432,91115.13471710744,92535.70131521129,90193.72419294866,87397.97156671698,86532.30503790651,86345.28111113158,88284.75392342477,90614.97362232387,95092.80601765984,99751.3017144444,101429.2361762487,106524.60731958969,114564.60284536886,115441.91366906301,123003.06709164374,141310.88940253566,151060.97166011095,158171.6691754914,149740.13615229362,154232.8028907113
67dcb0ab3d801f506428a2a9,394568,432,"Elmira, NY",msa,NY,Elmira,42.0897965,-76.8077338,55834.6156720905,58066.07116115268,61699.71174275142,68966.62709554203,72049.65830743544,77537.55665469017,78774.71707851146,81983.86086924543,82031.47400731147,83848.47710937493,86334.52964470872,87656.5474430778,90754.41272785042,93534.9114200498,93187.7906498143,91758.37006881491,92852.11245851463,93735.60279224905,98104.51002201183,101279.88572216698,106299.12850530597,118872.20769292537,129791.41903543205,135662.9067909188,141655.29585483277,144513.52946867305
67dcb0ab3d801f506428a2aa,394644,433,"Great Falls, MT",msa,MT,Great Falls,47.5048851,-111.29189,,,,,,,,155979.6865539812,160145.71477081222,156043.85973220822,152313.32127687745,149011.70505251715,153408.97211384,156396.33887582552,160540.8698155289,165608.64255058128,171065.61592780793,175438.64363281542,182669.7650653503,191032.0069801136,200774.78043157328,230416.41989380438,270555.520977821,287267.86749357806,306383.39159786556,320701.0253150003
67dcb0ab3d801f506428a2ab,394776,434,"Laurel, MS",msa,MS,Laurel,31.6940509,-89.1306124,,,,,,,,,,,,,106510.36052040767,102861.58069308214,100931.14867699344,110225.2048213599,111254.27206949446,109643.3049950471,111812.94568664777,115601.6152086887,120622.7557950883,132520.9639870674,142942.348601691,139646.2775208239,139515.68536045085,141344.60249426542
67dcb0ab3d801f506428a2ac,395042,435,"Russellville, AR",msa,AR,Russellville,35.2784173,-93.1337856,81739.05137146474,85638.82566439816,88491.93889811113,91895.14792177062,96689.46765094314,102940.37700549094,107880.38554813137,113148.21149927063,115081.52637370717,113533.08914637087,110664.06858152563,109082.5769952137,109773.85273365537,109745.17557104521,111524.6943057673,115915.80308725219,123347.79186710795,127199.95290964196,131878.94179783083,134405.7745426041,142139.6140880935,155898.12757076538,169725.03903128358,174535.2679064368,178980.15290096847,183160.96234496764
67dcb0ab3d801f506428a2ad,394704,436,"Indiana, PA",msa,PA,Indiana,40.622825,-79.1533097,,,,,,,,,,91426.08860687718,90481.25820988421,91970.94885407196,92892.62426864181,95835.36689856001,100038.25170400734,102807.95061167552,105745.93660167274,109202.08805283532,109101.67370377324,112079.85625248372,117264.22756083745,127682.47144465095,134393.4746583571,139113.59173985184,146842.84923411644,151223.15173516687
67dcb0ab3d801f506428a2ae,394859,437,"Midland, MI",msa,MI,Midland,43.6155825,-84.2472117,104105.10847385263,109623.1797074774,115178.22815068164,120763.3848091623,124155.21516642306,122967.72961945675,126235.35860664403,125574.31099565326,121354.0891711135,112701.13574855332,107327.24673574879,105951.55335796652,108232.10219416325,116954.89881842968,117091.81762267569,121822.85212575021,125583.01474011946,127980.35932296101,132366.9362020634,142114.00162966337,153157.81070049398,173115.89654310516,189766.3247099761,199635.68987751412,209396.6285106157,216132.62027645376
67dcb0ab3d801f506428a2af,394755,438,"Kokomo, IN",msa,IN,Kokomo,40.4864444,-86.1336351,,,,,,,,,,78359.61750235978,75667.25060028466,73279.15586954879,73303.6801817087,76154.41526480758,78988.87409396823,83010.59546544023,88021.2200043127,93199.82073578487,100696.09433124505,107943.2325581446,115232.33713443094,130771.38968814372,146502.25879365715,152158.17489296012,162771.52922506284,172482.7421452533
67dcb0ab3d801f506428a2b0,394395,439,"Bloomsburg, PA",msa,PA,Bloomsburg,41.0044958,-76.4537302,103944.93986486772,109838.50036077359,116026.03793303,122527.18769847504,133513.49707921423,147642.3811832329,157797.96584590126,162307.42928750816,162588.08751603137,159030.16471194883,158033.69384399298,156488.8802761007,156701.8571371277,158539.75856893035,161225.9842417741,161719.15625753146,167216.98789002583,168612.24316590655,173246.82960776248,181191.3037256852,194678.3366051932,209066.9234341882,219045.08414750188,225121.80974425524,226183.97828682515,226159.7343856335
67dcb0ab3d801f506428a2b1,394941,440,"Opelousas, LA",msa,LA,Opelousas,30.5335302,-92.081509,,,,,,,,,,109135.36610948252,108402.79102722114,111299.9044989369,119027.09431221597,117617.41219204255,119867.31928539292,130323.88851852492,132070.8059952944,130377.80650268402,127091.53359203959,135997.94136600583,135577.002619105,135144.64108503153,136502.20193754623,137294.07966518242,124633.30391359767,122020.56148112906
67dcb0ab3d801f506428a2b2,394675,441,"Helena, MT",msa,MT,Helena,46.5927425,-112.036277,,,,,,,,,,196626.6039788424,190893.40695521949,187567.4145259196,192462.4947993796,199393.96041182775,205446.86946028363,215192.80646319126,228166.35247127837,238204.1027602045,251352.71868480495,265884.7133681147,287149.7641685586,352025.6380307349,417775.80056994787,423787.07583139575,443673.2178729568,455490.28925543494
67dcb0ab3d801f506428a2b3,394744,442,"Key West, FL",msa,FL,Key West,24.5548262,-81.8020722,,,,,,,,,,,,,,,,,516168.70803633775,541022.3786117433,561838.0197572585,576881.832957692,610228.6758887286,724524.1375174659,939823.1339064228,978604.6184180615,998127.0831052944,974245.5244310114
67dcb0ab3d801f506428a2b4,395145,443,"Talladega, AL",msa,AL,Talladega,33.4332833,-86.098631,81172.17279552243,82496.15098221372,85852.2771374353,89462.41189822544,92730.37369211769,99782.98390995625,106981.76830071345,110608.99758534056,111602.19252051279,108615.29376949991,103615.06410071817,100101.10040289885,100101.90483540112,97087.7052492062,98000.84165788593,98255.8838057737,102398.0363806823,105805.07784618979,114023.95796373392,118856.4051086899,131679.3952516717,154999.12170040133,169559.82660414404,169544.39878405788,176046.8166422977,182429.69970070917
67dcb0ab3d801f506428a2b5,395133,444,"Stillwater, OK",msa,OK,Stillwater,36.1156306,-97.0585717,91048.84659339995,95662.77022794505,98992.36597702937,102368.17427150568,106173.48899149697,111013.33176422097,116122.74210528546,123492.137034239,120821.7360436538,116173.88559137059,115477.85342309879,114281.74656850773,116426.18797147654,121406.18564367463,126293.44721414393,133123.29334303766,138560.0851558812,140943.7275265386,147116.72043593167,153445.13247771325,162040.27921643047,178519.0285688678,196287.43155543145,202794.34382820825,210071.64570199474,215954.512843498
67dcb0ab3d801f506428a2b6,394489,445,"Columbus, IN",msa,IN,Columbus,39.2014405,-85.9213796,,180416.07874533074,173108.78098067784,176059.85187760458,181655.36911430105,178122.38015497767,155404.94458371104,135600.15090438395,134946.1400441707,132017.80158097274,129548.62044806266,127598.21515392419,128625.66880270092,133060.1461681572,136397.92970573125,140559.04002786675,146437.7767836441,150722.00561607844,158545.19188341283,169865.47606977413,182108.9584797985,203124.69843940026,227405.8902801997,240590.51467112557,253558.5470188404,259655.31853832369
67dcb0ab3d801f506428a2b7,394345,446,"Athens, TX",msa,TX,Athens,32.2044416,-95.854914,,,,,,,,,,133924.67778484008,133212.87229136695,131263.05020641573,133298.32212286603,133580.7017497218,138771.24293555258,143510.67101034772,149567.43608094592,159788.79579095411,172014.11216357807,177502.63481744597,189446.39282342372,231717.47824226355,267757.05173658783,264523.109910895,263637.30076876766,264489.3386684725
67dcb0ab3d801f506428a2b8,394452,447,"Centralia, WA",msa,WA,Centralia,46.7204489,-122.96143,,,,,,,,,187814.1908092547,176378.72593157203,168273.4707206945,155329.2118485104,151182.686972639,153810.56825448768,159692.0092415578,168552.4238991335,183920.77182738463,203784.68248797397,230059.13868529463,255132.07327994646,292438.3340270266,363118.4588612127,413820.2477638249,408097.0675894258,423765.2668980402,430363.7319318128
67dcb0ab3d801f506428a2b9,394822,448,"Manitowoc, WI",msa,WI,Manitowoc,44.0886059,-87.6575841,98624.78503314221,104019.82957226831,108956.34393495123,113155.68527875067,121142.69426929961,126880.86143184885,121094.07184249132,121966.18049355278,121857.61465141112,117832.16775870846,114002.21401658659,110632.50853180252,111961.41929269464,113828.54210798861,114067.51982000406,115452.45819493051,119468.94971059612,122227.85176690163,127260.76947181656,138165.45230860836,149767.175222964,169993.53955165725,188266.31366838072,202595.60407072617,221764.6677833697,233520.6415768818
67dcb0ab3d801f506428a2ba,394682,449,"Hinesville, GA",msa,GA,Hinesville,31.8477347,-81.5960705,116927.87591645191,122476.64315022303,125785.95477961299,129639.28680008439,135216.19600811685,143344.62904750326,161721.21793672183,174181.71287035538,160170.15414316198,153121.99796178707,142909.10526425918,133114.85631572045,131099.42017709333,130396.48836637735,129781.41510938505,130365.39666264715,129289.36612402061,127615.56578809938,133324.19960758614,140959.4716282126,149499.25512526475,167405.16258699246,202085.72295268427,222010.89321627223,236166.65661527947,241996.88644754782
67dcb0ab3d801f506428a2bb,394541,450,"DuBois, PA",msa,PA,DuBois,41.118651,-78.7622342,55732.00883061156,61838.22364239251,64395.058190430114,67668.95491758363,71991.70225358788,80778.64043864912,86410.33514289609,89144.82561590864,89318.18482472094,88503.3470693075,87377.04020885611,86159.53469849273,88645.89871809432,88896.2060864683,89903.62228003606,92861.29438610982,94330.63203221792,108057.81051289446,110487.5152445847,109315.46171831184,116342.29850363237,131235.66018612203,128961.13404857746,125992.47044174375,118308.10156009426,118007.78386199969
67dcb0ab3d801f506428a2bc,395205,451,"Warsaw, IN",msa,IN,Warsaw,41.2381017,-85.8530544,109418.03537649197,115005.4508896775,122604.1766376046,128542.19910802552,134432.67491126774,131668.3486146923,135868.25947963525,136087.09725631945,130630.64943510578,128162.5176124783,126320.24780510763,124952.83217190283,126710.25608771265,131766.30353683128,134816.61129550586,141048.9751176531,146544.93219414155,152668.8667100265,163163.9993561892,174644.47258302078,186108.19088490322,211485.617837159,237657.44842022008,247976.75665598307,256188.78134391873,262959.2548998508
67dcb0ab3d801f506428a2bd,394986,452,"Plattsburgh, NY",msa,NY,Plattsburgh,44.6951801,-73.4549227,79668.47093312448,85658.28245473954,92905.0277841022,98512.57237582737,99866.2756194872,105496.77967587272,116255.72234151063,120681.57007701734,124859.5140773232,118580.31368602432,115761.73020115493,114132.4462489024,112922.87882555164,114048.78880850086,116661.54459562739,117993.76544332805,120145.25258995955,125050.53433752838,129546.13095214312,136866.89368116207,144983.35399457728,161038.85414452493,178838.0760837655,186135.5789249,196570.25001117899,202318.84445564687
67dcb0ab3d801f506428a2be,395126,453,"Statesboro, GA",msa,GA,Statesboro,32.4490141,-81.7832912,,,,,,,,,136742.55338601745,131644.8829303068,123537.19742002158,115794.45991255394,114429.78438736382,121840.67444534344,127035.81078640617,130072.32696614775,133028.0857785011,138165.51150640805,145626.8349084943,151466.63670291164,159935.5739684607,182153.21682170048,215453.57211856163,237465.5582160633,262764.0245227586,270825.07448221167
67dcb0ab3d801f506428a2bf,394445,454,"Casper, WY",msa,WY,Casper,42.8501191,-106.325138,,,,,,,,,,,169512.4257964111,168303.78054512283,175333.38202599972,187606.36326566854,195831.60684055256,208899.35584829535,207389.98342108235,197463.04486960886,195800.3413059971,205184.55608870587,217262.28547219245,236445.7699951519,257854.1203064466,271477.1409647569,284932.89825465524,297122.1017552068
67dcb0ab3d801f506428a2c0,395231,455,"Wilson, NC",msa,NC,Wilson,35.7241718,-77.9115243,,,,,,,,,,105474.58029279688,100567.14241672056,97069.63542733573,97399.2362146759,98048.95542475565,104013.34401263169,103954.45304893017,104425.17916066576,108261.25916363047,114508.54844118412,119933.29813007412,127649.3572730266,151643.98610507636,181996.22920037224,199451.23710027031,207073.06966880232,209414.28779405297
67dcb0ab3d801f506428a2c1,753881,456,"Glenwood Springs, CO",msa,CO,Glenwood Springs,39.5466381,-107.3246941,202350.7768278278,222335.49539854677,233314.96925674332,240394.5068297607,246108.61468990357,260366.39460895804,287082.49635201227,323683.7427681161,347834.0474153411,346694.6422174034,337558.99746070796,329191.92579337774,335965.21996247227,365826.80911257374,401534.76773551316,439790.42912815255,467418.48153358157,490738.79977008444,519118.99207023723,536452.6125533058,560987.388724319,681895.1528035292,815942.8346337982,845713.695225235,904339.8279331519,923559.5580313434
67dcb0ab3d801f506428a2c2,395085,457,"Seneca, SC",msa,SC,Seneca,34.6865321,-82.9527288,,,,,,,,,,,146795.39836912949,139597.41255150476,137504.65994190783,136268.84974576256,136824.6192254868,140934.54607162115,145101.52122849532,148739.33017773385,153806.56881876005,163322.66404066214,176693.7266233092,212108.44033500992,244781.7286911496,253718.17707343577,266661.45921325893,272537.4088045188
67dcb0ab3d801f506428a2c3,394866,458,"Minot, ND",msa,ND,Minot,48.23251,-101.296273,,,,,,,,,,168917.3440542866,175644.86551432786,187557.3968739776,207204.95360946155,241308.23346988924,244918.90938702866,244754.8455566927,230433.750946963,216150.20114044263,195634.55914106185,187900.85180932272,189503.8729087573,201282.72239776584,214131.327600925,231565.58233943672,236352.52253071833,244545.64173690308
67dcb0ab3d801f506428a2c4,394936,459,"Olean, NY",msa,NY,Olean,42.0775022,-78.4298248,54960.36466046714,59026.49485276355,64529.49210344177,70325.89095280852,74512.91298735497,78897.08899067152,84715.4387043982,91260.59614571229,91059.56756118899,85713.65179743539,82778.27921845451,81294.3483897366,79807.5385285699,79128.75556132174,80489.31820865376,79944.65407772716,81815.13530244287,84221.61519312189,86847.67844171597,90305.83433118148,95779.74083905017,113427.0233678568,132670.40300738867,137345.42047271636,144388.46100905765,147549.0572887581
67dcb0ab3d801f506428a2c5,394465,460,"Chillicothe, OH",msa,OH,Chillicothe,39.3331197,-82.9824019,96130.39507404302,101156.99118254166,103799.3225767805,106769.312941984,109997.61991125964,113265.13153463577,112689.50835212145,112237.41013740166,112335.02300548903,110763.26218139984,108459.41384391345,106267.44095606853,105828.17157199742,105820.36120314164,104928.13631591936,108923.48855765072,115354.03193328598,115660.90916877105,120295.58516920713,129493.13731001929,141300.92367014266,160804.75447358924,175389.90191687227,182004.756818147,195146.26175964205,201818.84089899785
67dcb0ab3d801f506428a2c6,395077,461,"Searcy, AR",msa,AR,Searcy,35.2506406,-91.7362488,93084.06128864369,96942.7197226128,99547.80138106037,102715.44887254463,104247.95939030637,105152.7292586844,112461.75640948252,115775.84262538113,119793.01344245339,119249.21438756282,118150.3968479359,117053.61152652455,118341.33194275569,118265.56374543713,117739.90525186615,121247.16739687603,124942.87587133645,126809.89549350324,127788.01414265165,129970.43781418093,135668.63257783352,152715.37036518246,169277.36727884944,181324.39944547418,188460.2240931124,194090.21353219904
67dcb0ab3d801f506428a2c7,394638,462,"Grand Island, NE",msa,NE,Grand Island,40.924271,-98.338685,,,,,100271.62930807578,104011.8980210822,106488.31379991636,108592.59508918498,110186.20962758888,110961.49704022954,110742.88194943128,111719.26981165037,115456.96303070323,120865.31743839837,126173.31876082432,132304.01537186964,139367.66816061013,144758.2478714246,152102.0089089853,160509.1046008878,170555.97525902351,191485.15298982593,215483.85453347443,221801.44905157792,230990.85396148998,240226.12866656831
67dcb0ab3d801f506428a2c8,394994,463,"Port Angeles, WA",msa,WA,Port Angeles,48.118146,-123.430741,,,,,,,,266981.17239060934,259225.94204280034,236013.21626753313,219020.70437216864,204476.0755611855,200256.0698026803,199989.61234506674,206204.27815884622,217055.47047702796,235673.57444726443,260622.3418318991,289275.0157639284,314774.3887093566,341645.8380553951,408824.41785949026,473304.26046526176,465866.40900467156,482565.0809698154,494651.24535685877
67dcb0ab3d801f506428a2c9,394350,464,"Auburn, NY",msa,NY,Auburn,42.9320202,-76.5672029,60400.225789300595,65163.2726314881,70357.30751337635,76164.98688585023,85557.1812649168,96081.93596768001,108059.21445815277,115555.83069006295,117434.5179886127,111304.98015439646,108330.5734056937,106424.5843517568,107789.94098933174,111264.00322130871,113774.31138352107,116118.6657518599,117865.35596609744,121515.9001385754,126568.3887964491,129875.53527278457,138781.85178825728,159263.69087761114,173514.37951705608,183078.28683557318,199731.44761221288,205194.78628227877
67dcb0ab3d801f506428a2ca,394699,465,"Huntsville, TX",msa,TX,Huntsville,30.7235263,-95.5507771,,,,,,,,,,142619.60979930012,141291.0695733677,139657.05666354767,140754.74701940175,141060.82734364585,148465.80634558227,157557.1848449905,167737.4602115889,174148.0026129788,184679.00485983165,196346.32647306242,209871.92491665273,237087.9518792166,272466.6368687029,267515.18202079245,262337.2781861727,262168.3326173023
67dcb0ab3d801f506428a2cb,394738,466,"Keene, NH",msa,NH,Keene,42.933597,-72.2784264,98510.72769480351,110114.18553047218,122397.58960789397,134829.93939136012,147827.84719484815,165957.42248275777,178179.566271947,189375.08341528568,183447.63218263016,171508.27702930864,165090.22906829996,161582.50553589262,160593.42354191688,159721.7738868648,162565.62457376247,168184.37277823625,171412.2386404995,178043.2023981615,188919.0367192485,197948.8834634182,214119.27012135953,256136.1183786433,296928.8811564901,321354.3852641965,343410.02098327986,356626.19362811965
67dcb0ab3d801f506428a2cc,394674,467,"Heber, UT",msa,UT,Heber,40.506463,-111.4132963,,,,,,,,,,382579.2046177259,355081.8797605227,336743.9330315911,344457.9374049296,377467.5118841235,402921.6165226775,449423.8735114448,495295.45139709435,540433.289799932,591097.5448134359,631968.3323345548,692510.487589827,879232.5241394195,1080648.5832659232,1053678.1712597087,1093570.9319701095,1105964.3641796731
67dcb0ab3d801f506428a2cd,395010,468,"Quincy, IL",msa,IL,Quincy,39.9356016,-91.4098727,,,,,,,,,,115613.5998027798,110724.93172857114,109856.67345148175,111573.17674805825,116176.6897074083,120975.81879322285,123472.71286304518,129257.29600818061,135031.3061681753,133157.89516333924,137954.14585395245,143224.02515157036,151427.0171452358,164717.67305539892,171705.19867075028,168230.34175846007,165995.65908314072
